"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2651","filter by status works (each status individually)","chromium","Tue Apr 14 22:10:23 UTC 2026","passed","Tue Apr 14 22:10:25 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","1882","direct URL to roadmap section scrolls to roadmap","mobile-safari","Tue Apr 14 22:55:51 UTC 2026","passed","Tue Apr 14 22:55:53 UTC 2026","Deep Linking & URL Handling","roadmap-redesign.spec.ts","",""
"","289","data-privacy section is hidden","chromium","Tue Apr 14 22:08:09 UTC 2026","passed","Tue Apr 14 22:08:09 UTC 2026","Portal — Hidden Sections on Load","portal-auth.spec.ts","",""
"","1","unlock report releases the review lock","mobile-safari","Tue Apr 14 22:34:36 UTC 2026","skipped","Tue Apr 14 22:34:36 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","329","page has description meta tag","mobile-chrome","Tue Apr 14 22:08:25 UTC 2026","passed","Tue Apr 14 22:08:26 UTC 2026","Portal — Semantic HTML Structure","portal-a11y.spec.ts","",""
"","1053","search with 1 character: no search triggered (minimum 2 chars)","chromium","Tue Apr 14 22:11:49 UTC 2026","passed","Tue Apr 14 22:11:50 UTC 2026","Filter & Search Combination Edge Cases","suggestions-board.spec.ts","",""
"","1141","suspend: duration picker offers 1d/3d/7d/30d/permanent options","mobile-chrome","Tue Apr 14 22:01:03 UTC 2026","passed","Tue Apr 14 22:01:04 UTC 2026","Admin Unified Ban Management (11.17)","admin-suggestions.spec.ts","",""
"","620","empty password shows validation or error","chromium","Tue Apr 14 22:07:01 UTC 2026","passed","Tue Apr 14 22:07:02 UTC 2026","Admin Login Flow","admin-login.spec.ts","",""
"","421","""1 hour ago"" correct","chromium","Tue Apr 14 22:13:31 UTC 2026","passed","Tue Apr 14 22:13:32 UTC 2026","Notification Timing & Freshness","suggestions-subscribe.spec.ts","",""
"","2323","contact button disabled when submitter did not opt in","mobile-safari","Tue Apr 14 22:43:31 UTC 2026","passed","Tue Apr 14 22:43:34 UTC 2026","Admin Contact Opt-In Flow (11.95)","admin-suggestions.spec.ts","",""
"","801","panels group is hidden by default","mobile-safari","Tue Apr 14 22:52:19 UTC 2026","passed","Tue Apr 14 22:52:20 UTC 2026","Portal — Dashboard Section Structure","portal-auth.spec.ts","",""
"","3799","ban all devices for user","mobile-safari","Tue Apr 14 22:46:10 UTC 2026","passed","Tue Apr 14 22:46:14 UTC 2026","Admin Users - Moderation Subtab","admin-users-moderation.spec.ts","",""
"","1721","description in RTL language: text aligned right","mobile-safari","Tue Apr 14 22:59:25 UTC 2026","passed","Tue Apr 14 22:59:26 UTC 2026","Suggestion Description Display","suggestions-board.spec.ts","",""
"","441","login box has admin panel heading","chromium","Tue Apr 14 22:07:07 UTC 2026","passed","Tue Apr 14 22:07:07 UTC 2026","Admin Panel","admin-panel.spec.ts","",""
"","777","nuclear step 1 shows warning description and can be cancelled","mobile-chrome","Tue Apr 14 21:58:38 UTC 2026","passed","Tue Apr 14 21:58:39 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","1289","title changes when language is set to Japanese","webkit","Tue Apr 14 22:24:15 UTC 2026","passed","Tue Apr 14 22:24:17 UTC 2026","Translation Verification > Terms of Service","translation-verification.spec.ts","",""
"","439","displays sign-in subtitle","mobile-chrome","Tue Apr 14 22:08:29 UTC 2026","passed","Tue Apr 14 22:08:29 UTC 2026","Portal — Login Form","portal-auth.spec.ts","",""
"","772","pending reports are grouped by reported user","mobile-chrome","Tue Apr 14 21:59:25 UTC 2026","passed","Tue Apr 14 21:59:26 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","925","warning history shows empty when user has no warnings","chromium","Tue Apr 14 21:57:24 UTC 2026","passed","Tue Apr 14 21:57:25 UTC 2026","Admin Empty States","admin-empty-states.spec.ts","",""
"","4348","seasonal banner does NOT appear outside event dates","firefox","Tue Apr 14 22:15:44 UTC 2026","passed","Tue Apr 14 22:15:48 UTC 2026","Seasonal Theme System","seasonal-theme.spec.ts","",""
"","517","withdraw pending: confirmation dialog, suggestion removed from ""My Suggestions""","chromium","Tue Apr 14 22:10:51 UTC 2026","passed","Tue Apr 14 22:10:52 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","1158","/roadmap/ redirects to /roadmap","mobile-chrome","Tue Apr 14 22:13:34 UTC 2026","passed","Tue Apr 14 22:13:35 UTC 2026","URL & Navigation Edge Cases","suggestions-board.spec.ts","",""
"","975","login modal has Apple sign-in button","firefox","Tue Apr 14 22:14:09 UTC 2026","passed","Tue Apr 14 22:14:10 UTC 2026","Roadmap Auth — Login Prompt","roadmap-auth.spec.ts","",""
"","306","has sign-in submit button","chromium","Tue Apr 14 22:07:59 UTC 2026","passed","Tue Apr 14 22:08:00 UTC 2026","Portal — Login Form","portal-auth.spec.ts","",""
"","348","Community Guidelines page has language selector button","firefox","Tue Apr 14 22:10:50 UTC 2026","passed","Tue Apr 14 22:10:51 UTC 2026","Language Selector Regression","khmer-new-year-page.spec.ts","",""
"","2488","read-only fields cannot be edited","webkit","Tue Apr 14 22:12:15 UTC 2026","passed","Tue Apr 14 22:12:18 UTC 2026","Admin Users - Profile Subtab","admin-users-profile.spec.ts","",""
"","839","revoking consent: email channel immediately disabled, confirmation toast","webkit","Tue Apr 14 22:24:05 UTC 2026","passed","Tue Apr 14 22:24:06 UTC 2026","Subscribe Modal GDPR Flow","suggestions-subscribe.spec.ts","",""
"","4662","pre-suspension profile displays when user is suspended","mobile-safari","Tue Apr 14 22:45:35 UTC 2026","passed","Tue Apr 14 22:45:39 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","414","greetings section has multiple languages","chromium","Tue Apr 14 22:07:14 UTC 2026","passed","Tue Apr 14 22:07:15 UTC 2026","Khmer New Year Page","khmer-new-year-page.spec.ts","",""
"","1067","recovery error has role=""alert""","mobile-safari","Tue Apr 14 22:51:49 UTC 2026","passed","Tue Apr 14 22:51:50 UTC 2026","Portal — Recovery Screen","portal-auth.spec.ts","",""
"","1706","conversation viewer displays messages when available","webkit","Tue Apr 14 22:02:31 UTC 2026","skipped","Tue Apr 14 22:02:33 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","616","login renders at 1280px width","mobile-chrome","Tue Apr 14 22:08:22 UTC 2026","passed","Tue Apr 14 22:08:22 UTC 2026","Portal — Responsive: Login Screen","portal-a11y.spec.ts","",""
"","1450","merge duplicate transfers upvote count to original","webkit","Tue Apr 14 22:05:12 UTC 2026","passed","Tue Apr 14 22:05:14 UTC 2026","Admin Suggestions Moderation (11.16)","admin-suggestions.spec.ts","",""
"","6241","drag-drop reorder changes banner order","mobile-safari","Tue Apr 14 22:23:55 UTC 2026","passed","Tue Apr 14 22:24:01 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","718","orientation: landscape mode works without layout breaking","chromium","Tue Apr 14 22:11:31 UTC 2026","passed","Tue Apr 14 22:11:32 UTC 2026","Mobile-Specific Interactions","suggestions-board.spec.ts","",""
"","947","providers list exists","mobile-safari","Tue Apr 14 22:52:51 UTC 2026","passed","Tue Apr 14 22:52:52 UTC 2026","Portal — Security Section Content","portal-dashboard.spec.ts","",""
"","666","description at 5000 chars: counter shows 5000/5000","firefox","Tue Apr 14 22:16:38 UTC 2026","passed","Tue Apr 14 22:16:39 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","378","all card icons are aria-hidden","mobile-chrome","Tue Apr 14 22:09:01 UTC 2026","passed","Tue Apr 14 22:09:01 UTC 2026","Portal — Dashboard Section Content","portal-dashboard.spec.ts","",""
"","879","""Logged in as"" text includes the display name","webkit","Tue Apr 14 22:17:33 UTC 2026","passed","Tue Apr 14 22:17:34 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","272","has noindex meta tag","chromium","Tue Apr 14 22:07:56 UTC 2026","passed","Tue Apr 14 22:07:56 UTC 2026","Portal — Page Load & Structure","portal-auth.spec.ts","",""
"","14959","full tab navigation produces zero console errors","chromium","Tue Apr 14 21:54:02 UTC 2026","passed","Tue Apr 14 21:54:17 UTC 2026","Admin Console Error Checks","admin-console-errors.spec.ts","",""
"","473","sign out removes auth from subsequent API calls","chromium","Tue Apr 14 22:09:20 UTC 2026","passed","Tue Apr 14 22:09:21 UTC 2026","Roadmap Auth — Session Persistence","roadmap-auth.spec.ts","",""
"","493","contains key privacy sections","webkit","Tue Apr 14 22:14:14 UTC 2026","passed","Tue Apr 14 22:14:14 UTC 2026","Privacy Policy","legal-pages.spec.ts","",""
"","2685","emoji field saves and persists","firefox","Tue Apr 14 21:58:25 UTC 2026","passed","Tue Apr 14 21:58:28 UTC 2026","Admin Fun Facts","admin-funfacts.spec.ts","",""
"","3808","profile photo URL edit persists and updates preview","webkit","Tue Apr 14 22:10:28 UTC 2026","passed","Tue Apr 14 22:10:32 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","693","remember me checkbox has associated label","webkit","Tue Apr 14 22:14:30 UTC 2026","passed","Tue Apr 14 22:14:31 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","1054","planned suggestion shows ""Planned"" badge, no vote arrows","chromium","Tue Apr 14 22:10:35 UTC 2026","passed","Tue Apr 14 22:10:36 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","546","email input meets 44px minimum height","firefox","Tue Apr 14 22:11:30 UTC 2026","passed","Tue Apr 14 22:11:31 UTC 2026","Portal — Accessibility: Touch Targets","portal-a11y.spec.ts","",""
"","435","dashboard screen exists but is hidden before login","mobile-chrome","Tue Apr 14 22:07:23 UTC 2026","passed","Tue Apr 14 22:07:23 UTC 2026","Admin Panel","admin-panel.spec.ts","",""
"","677","has delete account card with danger button","webkit","Tue Apr 14 22:16:21 UTC 2026","passed","Tue Apr 14 22:16:21 UTC 2026","Portal — Data & Privacy Section Content","portal-dashboard.spec.ts","",""
"","1118","completed suggestion: vote arrows disabled/hidden","mobile-chrome","Tue Apr 14 22:12:04 UTC 2026","passed","Tue Apr 14 22:12:05 UTC 2026","Suggestions Board — Voting Flow","suggestions-board.spec.ts","",""
"","2095","clicking user name in report navigates to Users tab","webkit","Tue Apr 14 21:55:53 UTC 2026","passed","Tue Apr 14 21:55:55 UTC 2026","Admin Cross-Tab Interactions","admin-cross-tab.spec.ts","",""
"","944","nodes: account (purple), device (blue), network/IP (green)","mobile-chrome","Tue Apr 14 22:03:07 UTC 2026","passed","Tue Apr 14 22:03:08 UTC 2026","Admin Identity Graph Visualization (11.65)","admin-suggestions.spec.ts","",""
"","1519","action type toggles conditional fields correctly","firefox","Tue Apr 14 21:54:57 UTC 2026","passed","Tue Apr 14 21:54:59 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","333","revoke button has danger styling","mobile-chrome","Tue Apr 14 22:09:07 UTC 2026","passed","Tue Apr 14 22:09:07 UTC 2026","Portal — Security Section Content","portal-dashboard.spec.ts","",""
"","305","invalid hash shows login (XSS prevention)","chromium","Tue Apr 14 22:08:31 UTC 2026","passed","Tue Apr 14 22:08:31 UTC 2026","Portal — Hash Routing (Unauthenticated)","portal-dashboard.spec.ts","",""
"","1774","clicking user ID in device row navigates to Users tab","mobile-chrome","Tue Apr 14 21:56:23 UTC 2026","passed","Tue Apr 14 21:56:25 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","440","recovery error and message are hidden initially","mobile-chrome","Tue Apr 14 22:08:41 UTC 2026","passed","Tue Apr 14 22:08:42 UTC 2026","Portal — Recovery Screen","portal-auth.spec.ts","",""
"","902","backup list loads with API verification","firefox","Tue Apr 14 21:54:37 UTC 2026","passed","Tue Apr 14 21:54:37 UTC 2026","Admin Backups Tab","admin-backups.spec.ts","",""
"","298","loading spinner has sr-only text","chromium","Tue Apr 14 22:07:40 UTC 2026","passed","Tue Apr 14 22:07:40 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","1640","deleted screens section is visible when a screen is soft-deleted","chromium","Tue Apr 14 22:01:15 UTC 2026","passed","Tue Apr 14 22:01:17 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","1820","edit display name persists","chromium","Tue Apr 14 22:06:02 UTC 2026","passed","Tue Apr 14 22:06:04 UTC 2026","Admin Users - Profile Subtab","admin-users-profile.spec.ts","",""
"","499","duplicate detection: ""No, my idea is different"" continues form","chromium","Tue Apr 14 22:10:48 UTC 2026","passed","Tue Apr 14 22:10:49 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","2241","add gift to backpack","chromium","Tue Apr 14 22:05:04 UTC 2026","passed","Tue Apr 14 22:05:06 UTC 2026","Admin Users - Economy Subtab","admin-users-economy.spec.ts","",""
"","288","privacy policy link text","chromium","Tue Apr 14 22:08:28 UTC 2026","passed","Tue Apr 14 22:08:28 UTC 2026","Portal — Data & Privacy Section Content","portal-dashboard.spec.ts","",""
"","685","re-auth form has no action attribute","mobile-safari","Tue Apr 14 22:53:45 UTC 2026","passed","Tue Apr 14 22:53:46 UTC 2026","Portal — Form Action Security","portal-security.spec.ts","",""
"","420","CSP connect-src includes API origin","chromium","Tue Apr 14 22:12:57 UTC 2026","passed","Tue Apr 14 22:12:58 UTC 2026","CSP & Security Headers","suggestions-security.spec.ts","",""
"","853","identifies Shyden Ltd as data controller","mobile-safari","Tue Apr 14 22:49:55 UTC 2026","passed","Tue Apr 14 22:49:56 UTC 2026","Privacy Policy — Shyden Ltd data controller","legal-pages.spec.ts","",""
"","484","providers list exists","webkit","Tue Apr 14 22:16:18 UTC 2026","passed","Tue Apr 14 22:16:18 UTC 2026","Portal — Security Section Content","portal-dashboard.spec.ts","",""
"","1847","vote reason with max chars: accepted","webkit","Tue Apr 14 22:20:56 UTC 2026","passed","Tue Apr 14 22:20:58 UTC 2026","Voting Edge Cases","suggestions-board.spec.ts","",""
"","324","has legal section with all three links","chromium","Tue Apr 14 22:08:27 UTC 2026","passed","Tue Apr 14 22:08:28 UTC 2026","Portal — Data & Privacy Section Content","portal-dashboard.spec.ts","",""
"","288","message modal has role=""dialog""","chromium","Tue Apr 14 22:08:33 UTC 2026","passed","Tue Apr 14 22:08:33 UTC 2026","Portal — Modal Structure","portal-dashboard.spec.ts","",""
"","713","tradition descriptions change when language is set to Chinese","mobile-chrome","Tue Apr 14 22:15:03 UTC 2026","passed","Tue Apr 14 22:15:04 UTC 2026","Translation Verification > Khmer New Year Page","translation-verification.spec.ts","",""
"","1266","device binding section shows seeded data","firefox","Tue Apr 14 22:08:55 UTC 2026","passed","Tue Apr 14 22:08:56 UTC 2026","Admin Users - Moderation Subtab","admin-users-moderation.spec.ts","",""
"","1201","live mode toggle activates and deactivates","firefox","Tue Apr 14 22:00:02 UTC 2026","passed","Tue Apr 14 22:00:03 UTC 2026","Admin Logs","admin-logs.spec.ts","",""
"","1194","card shows timestamp","mobile-safari","Tue Apr 14 22:56:29 UTC 2026","passed","Tue Apr 14 22:56:30 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","2920","background image fit dropdown is visible in screen card","mobile-safari","Tue Apr 14 22:37:12 UTC 2026","passed","Tue Apr 14 22:37:15 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","482","watch list shows currently watched features/suggestions","mobile-chrome","Tue Apr 14 22:14:44 UTC 2026","passed","Tue Apr 14 22:14:45 UTC 2026","Subscribe Modal","suggestions-subscribe.spec.ts","",""
"","1393","restore missing-only shows success toast","firefox","Tue Apr 14 21:54:42 UTC 2026","passed","Tue Apr 14 21:54:43 UTC 2026","Admin Backups Tab","admin-backups.spec.ts","",""
"","3321","special characters and XSS payload in search are safely escaped","firefox","Tue Apr 14 22:09:59 UTC 2026","passed","Tue Apr 14 22:10:02 UTC 2026","Admin Validation","admin-validation.spec.ts","",""
"","4680","clear nationality persists","webkit","Tue Apr 14 22:11:58 UTC 2026","passed","Tue Apr 14 22:12:03 UTC 2026","Admin Users - Profile Subtab","admin-users-profile.spec.ts","",""
"","2550","profile preview updates live","mobile-safari","Tue Apr 14 22:47:04 UTC 2026","passed","Tue Apr 14 22:47:06 UTC 2026","Admin Users - Profile Subtab","admin-users-profile.spec.ts","",""
"","2254","changing template to urgent does not crash the preview","webkit","Tue Apr 14 22:04:12 UTC 2026","passed","Tue Apr 14 22:04:14 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","356","message modal has role=""dialog""","mobile-chrome","Tue Apr 14 22:09:17 UTC 2026","passed","Tue Apr 14 22:09:18 UTC 2026","Portal — Modal Structure","portal-dashboard.spec.ts","",""
"","0","gift order field persists after Apply","mobile-chrome","Tue Apr 14 21:57:57 UTC 2026","skipped","Tue Apr 14 21:57:57 UTC 2026","Admin Gifts Tab","admin-gifts.spec.ts","",""
